0,1,2,3,4,5,6,7,8,9
1.0,0.040345821325648415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0267558528428093
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.622073578595317
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0301003344481605
1.0,0.2478386167146974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.2507204610951008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020066889632107
0.0,0.04899135446685879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0234113712374581
0.0,0.24495677233429394,0.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.267558528428093
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.25360230547550433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.2564841498559078,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.008645533141210374,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.0802675585284281
0.0,0.25936599423631124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0334448160535117
1.0,0.07204610951008646,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.160535117056856
0.0,0.017291066282420747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267558528428093
0.0,0.008645533141210374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.24495677233429394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0568561872909698
0.0,0.2622478386167147,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.26512968299711814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0367892976588628
1.0,0.2680115273775216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.27089337175792505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0301003344481605
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.020172910662824207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020172910662824207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0434782608695652
0.0,0.07780979827089336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2737752161383285,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0234113712374581
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.27665706051873196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10033444816053501
0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0434782608695652
1.0,0.06628242074927954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0501672240802675
1.0,0.01440922190201729,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.474916387959866
0.0,0.04322766570605187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.020066889632107
1.0,0.020172910662824207,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0334448160535117
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.25936599423631124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0301003344481605
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.020172910662824207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020172910662824207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0234113712374581
1.0,0.008645533141210374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.20461095100864551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.2795389048991354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020066889632107
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0836120401337792
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.2622478386167147,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0267558528428093
1.0,0.18155619596541786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0334448160535117
0.0,0.28242074927953886,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0234113712374581
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.017291066282420747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0367892976588628
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.06628242074927954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0468227424749163
0.0,0.28530259365994237,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0167224080267558
1.0,0.2881844380403458,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.25936599423631124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0301003344481605
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.00334448160535117
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020172910662824207,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.020066889632107
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.020172910662824207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.20461095100864551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0267558528428093
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0334448160535117
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0334448160535117
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14381270903010002
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0367892976588628
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0234113712374581
0.0,0.2910662824207493,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.002881844380403458,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00334448160535117
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0100334448160535
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0468227424749163
0.0,0.020172910662824207,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0234113712374581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.23054755043227665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.29394812680115273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0234113712374581
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020066889632107
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.23054755043227665,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.020066889632107
1.0,0.040345821325648415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.2968299711815562,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020066889632107
0.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.12968299711815562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
0.0,0.29971181556195964,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0367892976588628
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.09221902017291066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.20461095100864551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.25936599423631124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0301003344481605
1.0,0.3025936599423631,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.30547550432276654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.037463976945244955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.30835734870317,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.0
0.0,0.31123919308357345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0133779264214046
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.15850144092219018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0267558528428093
0.0,0.2680115273775216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.15850144092219018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.3141210374639769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.31700288184438036,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.2910662824207493,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.21613832853025935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.21613832853025935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.27089337175792505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.31988472622478387,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.3227665706051873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0668896321070234
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0334448160535117
1.0,0.3256484149855908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0869565217391304
1.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0802675585284281
0.0,0.01440922190201729,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0936454849498327
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.518394648829431
0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.227424749163879
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.227424749163879
1.0,0.20172910662824206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.01440922190201729,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.130434782608695
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.765886287625418
1.0,0.017291066282420747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100334448160535
0.0,0.15273775216138327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
0.0,0.3285302593659942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.12968299711815562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.12968299711815562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060200668896321
0.0,0.3314121037463977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0100334448160535
1.0,0.33429394812680113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0234113712374581
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0100334448160535
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.3371757925072046,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0267558528428093
1.0,0.15273775216138327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.34005763688760804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0735785953177257
0.0,0.24495677233429394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0735785953177257
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0133779264214046
1.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0301003344481605
1.0,0.3429394812680115,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0267558528428093
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0267558528428093
1.0,0.15273775216138327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.040345821325648415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.060200668896321
0.0,0.05187319884726224,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0969899665551839
1.0,0.020172910662824207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0434782608695652
0.0,0.04322766570605187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12968299711815562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020066889632107
0.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0167224080267558
1.0,0.040345821325648415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0167224080267558
0.0,0.12968299711815562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.34582132564841495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.01440922190201729,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.140468227424749
1.0,0.2507204610951008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.3487031700288184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00334448160535117
0.0,0.27665706051873196,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0234113712374581
1.0,0.017291066282420747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020066889632107
1.0,0.20749279538904897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.35158501440922185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.35446685878962536,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0133779264214046
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.3573487031700288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.13712374581939699
0.0,0.13832853025936598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.36023054755043227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.3631123919308357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0100334448160535
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.04610951008645533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0702341137123745
1.0,0.020172910662824207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0434782608695652
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09798270893371758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.30835734870317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.20172910662824206,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0501672240802675
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00334448160535117
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.07780979827089336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.35158501440922185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.35158501440922185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367892976588628
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.7391304347826079
0.0,0.3659942363112392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0167224080267558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020066889632107
1.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0434782608695652
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.04322766570605187,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0334448160535117
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0100334448160535
0.0,0.21613832853025935,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.00334448160535117
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.2795389048991354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020066889632107
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.04322766570605187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.11815561959654178,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046
0.0,0.020172910662824207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020066889632107
0.0,0.20461095100864551,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00668896321070234
1.0,0.040345821325648415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0267558528428093
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.12968299711815562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0869565217391304
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0234113712374581
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0100334448160535
1.0,0.02593659942363112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0802675585284281
0.0,0.020172910662824207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0167224080267558
1.0,0.12968299711815562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.15273775216138327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00668896321070234
1.0,0.2910662824207493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.3688760806916426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0100334448160535
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0133779264214046
1.0,0.3631123919308357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020066889632107
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0133779264214046
1.0,0.008645533141210374,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066889632107
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00668896321070234
0.0,0.23054755043227665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0100334448160535
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.2737752161383285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.21613832853025935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334448160535117
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
1.0,0.3717579250720461,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0434782608695652
0.0,0.37463976945244953,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0367892976588628
0.0,0.377521613832853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0267558528428093
0.0,0.38040345821325644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00334448160535117
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.0547550432276657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
0.0,0.34582132564841495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0568561872909698
1.0,0.3832853025936599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133779264214046
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066889632107
1.0,0.040345821325648415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0267558528428093
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020066889632107
0.0,0.377521613832853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0267558528428093
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066889632107
1.0,0.01440922190201729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.127090301003344
0.0,0.11815561959654178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0133779264214046
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.020066889632107
1.0,0.3861671469740634,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.107023411371237
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0234113712374581
1.0,0.020172910662824207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501672240802675
1.0,0.38904899135446686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0167224080267558
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0133779264214046
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0167224080267558
1.0,0.06628242074927954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0468227424749163
1.0,0.25360230547550433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100334448160535
1.0,0.040345821325648415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0635451505016722
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00668896321070234
0.0,0.2622478386167147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0167224080267558
